"","city","Open_Date","EV Level1 EVSE Num","EV Level2 EVSE Num","EV DC Fast Count","county"
"500","camp pendleton","4/1/2018",NA,2,NA,"San Diego"
"501","camp pendleton","4/1/2018",NA,2,NA,"San Diego"
"502","camp pendleton","4/1/2018",NA,2,NA,"San Diego"
"503","camp pendleton","4/1/2018",NA,4,NA,"San Diego"
"504","camp pendleton","4/1/2018",NA,4,NA,"San Diego"
"505","camp pendleton","4/1/2018",NA,1,NA,"San Diego"
"506","camp pendleton","4/1/2018",NA,2,NA,"San Diego"
"507","campbell",NA,NA,2,NA,"Santa Clara"
"508","campbell",NA,NA,3,NA,"Santa Clara"
"509","campbell",NA,NA,3,NA,"Santa Clara"
"510","campbell",NA,NA,3,NA,"Santa Clara"
"511","campbell",NA,NA,2,NA,"Santa Clara"
"512","campbell",NA,NA,2,NA,"Santa Clara"
"513","campbell",NA,NA,2,NA,"Santa Clara"
"514","campbell","2/17/2017",NA,NA,6,"Santa Clara"
"515","campbell",NA,NA,2,NA,"Santa Clara"
"516","campbell",NA,NA,4,4,"Santa Clara"
"517","campbell",NA,NA,2,NA,"Santa Clara"
"518","campbell",NA,NA,2,NA,"Santa Clara"
"519","campbell",NA,NA,4,NA,"Santa Clara"
"520","campbell",NA,NA,2,NA,"Santa Clara"
"521","campbell",NA,NA,24,6,"Santa Clara"
"522","campbell",NA,NA,6,NA,"Santa Clara"
"523","campbell",NA,NA,2,NA,"Santa Clara"
"524","canoga park",NA,NA,1,NA,"Los Angeles"
"525","canoga park","9/1/2018",NA,1,NA,"Los Angeles"
"526","canoga park","10/10/2018",NA,1,NA,"Los Angeles"
"527","canoga park",NA,NA,2,NA,"Los Angeles"
"528","canoga park",NA,NA,1,NA,"Los Angeles"
"529","canoga park","10/11/2018",NA,1,NA,"Los Angeles"
"530","canoga park","6/26/2020",NA,6,NA,"Los Angeles"
"531","canoga park","8/18/2016",NA,3,NA,"Los Angeles"
"532","cantil","4/1/2019",NA,2,NA,"Kern"
"533","cantua creek",NA,NA,4,NA,"Fresno"
"534","canyon country",NA,NA,1,2,"Los Angeles"
"535","capitola",NA,NA,NA,2,"Santa Cruz"
"536","capitola","2/1/2015",NA,2,NA,"Santa Cruz"
"537","capitola","4/1/2012",1,1,NA,"Santa Cruz"
"538","capitola","4/12/2017",NA,2,NA,"Santa Cruz"
"539","carlsbad",NA,NA,7,NA,"San Diego"
"540","carlsbad",NA,NA,2,NA,"San Diego"
"541","carlsbad","8/26/2016",NA,2,NA,"San Diego"
"542","carlsbad",NA,NA,3,NA,"San Diego"
"543","carlsbad",NA,NA,5,NA,"San Diego"
"544","carlsbad",NA,NA,10,NA,"San Diego"
"545","carlsbad",NA,NA,10,NA,"San Diego"
"546","carlsbad",NA,NA,2,NA,"San Diego"
"547","carlsbad","5/11/2020",NA,4,NA,"San Diego"
"548","carlsbad",NA,NA,1,NA,"San Diego"
"549","carlsbad",NA,NA,4,NA,"San Diego"
"550","carlsbad",NA,NA,4,NA,"San Diego"
"551","carlsbad","11/3/2020",NA,2,NA,"San Diego"
"552","carlsbad",NA,NA,2,NA,"San Diego"
"553","carlsbad",NA,NA,NA,1,"San Diego"
"554","carlsbad","4/1/2019",NA,1,NA,"San Diego"
"555","carlsbad","6/27/2019",NA,2,NA,"San Diego"
"556","carlsbad","4/1/2015",NA,5,NA,"San Diego"
"557","carlsbad",NA,NA,2,NA,"San Diego"
"558","carlsbad","3/1/2019",NA,NA,26,"San Diego"
"559","carlsbad",NA,NA,6,NA,"San Diego"
"560","carlsbad",NA,NA,2,NA,"San Diego"
"561","carlsbad",NA,NA,6,NA,"San Diego"
"562","carlsbad",NA,NA,1,3,"San Diego"
"563","carlsbad",NA,NA,NA,2,"San Diego"
"564","carlsbad",NA,NA,2,NA,"San Diego"
"565","carlsbad","8/1/2015",NA,7,NA,"San Diego"
"566","carlsbad",NA,NA,3,NA,"San Diego"
"567","carlsbad",NA,NA,2,NA,"San Diego"
"568","carlsbad",NA,NA,1,NA,"San Diego"
"569","carmel","4/1/2015",NA,8,NA,"Monterey"
"570","carmel","11/1/2018",NA,2,NA,"Monterey"
"571","carmel",NA,NA,2,NA,"Monterey"
"572","carmel","4/1/2016",NA,4,NA,"Monterey"
"573","carmel","4/1/2015",NA,3,NA,"Monterey"
"574","carmel","11/1/2018",NA,2,NA,"Monterey"
"575","carmel by the sea","9/1/2017",NA,1,NA,"Monterey"
"576","carmel valley","11/1/2018",NA,4,NA,"Monterey"
"577","carmichael","7/15/2004",NA,1,NA,"Sacramento"
"578","carpinteria",NA,NA,4,NA,"Santa Barbara"
"579","carpinteria",NA,NA,2,NA,"Santa Barbara"
"580","carpinteria","4/1/2019",NA,2,NA,"Santa Barbara"
"581","carpinteria","6/1/2015",NA,3,NA,"Santa Barbara"
"582","carpinteria",NA,NA,2,NA,"Santa Barbara"
"583","carson","3/15/2011",NA,2,NA,"Los Angeles"
"584","carson",NA,NA,NA,1,"Los Angeles"
"585","carson","2/14/2020",NA,3,NA,"Los Angeles"
"586","carson",NA,NA,4,NA,"Los Angeles"
"587","carson","3/15/2011",NA,1,NA,"Los Angeles"
"588","carson",NA,NA,8,NA,"Los Angeles"
"589","carson",NA,NA,3,NA,"Los Angeles"
"590","carson",NA,NA,5,NA,"Los Angeles"
"591","carson","2/14/2020",NA,9,NA,"Los Angeles"
"592","carson",NA,NA,1,3,"Los Angeles"
"593","castaic","8/1/2014",NA,2,NA,"Los Angeles"
"594","castaic",NA,NA,2,4,"Los Angeles"
"595","castaic","6/29/2016",NA,1,1,"Los Angeles"
"596","castro valley",NA,NA,1,3,"Alameda"
"597","castro valley",NA,NA,6,NA,"Alameda"
"598","castro valley",NA,NA,2,NA,"Alameda"
"599","castroville","12/1/2018",NA,2,NA,"Monterey"
"600","castroville",NA,NA,4,NA,"Monterey"
"601","cathedral city","3/15/2011",NA,1,1,"Riverside"
"602","cathedral city",NA,NA,1,1,"Riverside"
"603","cathedral city",NA,NA,1,NA,"Riverside"
"604","cathedral city","12/1/2018",NA,1,1,"Riverside"
"605","cathedral city","3/1/2019",NA,2,NA,"Riverside"
"606","cathedral city",NA,NA,1,NA,"Riverside"
"607","cathedral city","3/1/2017",NA,4,NA,"Riverside"
"608","cathedral city","3/15/2011",NA,1,NA,"Riverside"
"609","cayucos","9/1/2016",NA,1,NA,"San Luis Obispo"
"610","cayucos","8/1/2015",NA,3,NA,"San Luis Obispo"
"611","cazadero",NA,NA,2,NA,"Sonoma"
"612","ceres","3/1/2016",NA,10,NA,"Stanislaus"
"613","ceres",NA,NA,1,2,"Stanislaus"
"614","cerritos","3/15/2011",NA,1,NA,"Los Angeles"
"615","cerritos",NA,NA,NA,1,"Los Angeles"
"616","cerritos",NA,NA,2,NA,"Los Angeles"
"617","cerritos",NA,NA,5,NA,"Los Angeles"
"618","cerritos",NA,NA,2,NA,"Los Angeles"
"619","cerritos",NA,NA,2,NA,"Los Angeles"
"620","cerritos","2/1/2014",4,NA,1,"Los Angeles"
"621","cerritos","9/10/2020",NA,NA,12,"Los Angeles"
"622","cerritos","3/15/2011",NA,1,NA,"Los Angeles"
"623","cerritos","3/31/2015",NA,2,NA,"Los Angeles"
"624","cerritos",NA,NA,NA,2,"Los Angeles"
"625","cerritos",NA,NA,4,NA,"Los Angeles"
"626","chatsworth",NA,NA,2,2,"Los Angeles"
"627","chatsworth",NA,NA,1,NA,"Los Angeles"
"628","chatsworth","8/6/2018",NA,1,NA,"Los Angeles"
"629","chatsworth","10/5/2018",NA,1,NA,"Los Angeles"
"630","chatsworth",NA,NA,1,NA,"Los Angeles"
"631","chatsworth","10/29/2019",NA,2,NA,"Los Angeles"
"632","chatsworth","4/19/2018",NA,3,NA,"Los Angeles"
"633","chatsworth","10/12/2018",NA,1,NA,"Los Angeles"
"634","chatsworth","8/7/2018",NA,1,NA,"Los Angeles"
"635","chatsworth",NA,NA,1,NA,"Los Angeles"
"636","chatsworth",NA,NA,1,NA,"Los Angeles"
"637","chatsworth",NA,NA,1,NA,"Los Angeles"
"638","chatsworth",NA,NA,1,NA,"Los Angeles"
"639","chatsworth",NA,NA,1,NA,"Los Angeles"
"640","chatsworth",NA,NA,1,NA,"Los Angeles"
"641","chatsworth","12/31/2014",NA,3,NA,"Los Angeles"
"642","chico","3/15/2011",NA,1,NA,"Butte"
"643","chico","9/1/2014",NA,2,NA,"Butte"
"644","chico","9/11/2014",6,1,1,"Butte"
"645","chico","3/15/2011",NA,3,NA,"Butte"
"646","chico",NA,NA,3,NA,"Butte"
"647","chico","9/30/2019",NA,NA,14,"Butte"
"648","chico",NA,NA,2,NA,"Butte"
"649","chico","9/1/2017",NA,2,NA,"Butte"
"650","chico","2/1/2016",NA,2,NA,"Butte"
"651","chico","3/1/2019",NA,4,NA,"Butte"
"652","chico",NA,NA,2,NA,"Butte"
"653","chico",NA,NA,2,NA,"Butte"
"654","chico",NA,NA,NA,1,"Butte"
"655","chino",NA,NA,2,NA,"San Bernardino"
"656","chino",NA,NA,1,NA,"San Bernardino"
"657","chino",NA,NA,NA,2,"San Bernardino"
"658","chino",NA,NA,2,NA,"San Bernardino"
"659","chino",NA,NA,NA,2,"San Bernardino"
"660","chino",NA,NA,2,NA,"San Bernardino"
"661","chino","11/1/2019",NA,2,NA,"San Bernardino"
"662","chino hills",NA,NA,1,NA,"San Bernardino"
"663","chino hills",NA,NA,1,NA,"San Bernardino"
"664","chino hills",NA,NA,2,NA,"San Bernardino"
"665","chino hills",NA,NA,2,NA,"San Bernardino"
"666","chino hills","3/1/2015",NA,3,NA,"San Bernardino"
"667","chino hills",NA,NA,4,NA,"San Bernardino"
"668","chowchilla",NA,NA,NA,2,"Madera"
"669","chowchilla",NA,NA,2,2,"Madera"
"670","chowchilla","4/1/2015",NA,1,NA,"Madera"
"671","chula vista",NA,NA,7,NA,"San Diego"
"672","chula vista","8/3/2020",NA,NA,12,"San Diego"
"673","chula vista",NA,NA,5,NA,"San Diego"
"674","chula vista",NA,NA,6,2,"San Diego"
"675","chula vista",NA,NA,10,NA,"San Diego"
"676","chula vista","4/28/2017",NA,4,NA,"San Diego"
"677","chula vista","2/1/2014",NA,1,NA,"San Diego"
"678","chula vista","11/3/2020",NA,2,NA,"San Diego"
"679","chula vista",NA,NA,NA,2,"San Diego"
"680","chula vista","2/1/2014",NA,1,NA,"San Diego"
"681","chula vista","4/28/2017",NA,NA,1,"San Diego"
"682","chula vista",NA,NA,6,2,"San Diego"
"683","chula vista",NA,NA,5,NA,"San Diego"
"684","chula vista","1/20/2020",NA,2,NA,"San Diego"
"685","chula vista","7/1/2015",NA,4,NA,"San Diego"
"686","chula vista",NA,NA,4,NA,"San Diego"
"687","chula vista","3/30/2015",NA,2,NA,"San Diego"
"688","chula vista",NA,NA,6,2,"San Diego"
"689","chula vista",NA,NA,2,NA,"San Diego"
"690","chula vista",NA,NA,2,NA,"San Diego"
"691","chula vista","1/18/2014",NA,2,NA,"San Diego"
"692","chula vista",NA,NA,1,NA,"San Diego"
"693","chula vista","1/20/2020",NA,2,NA,"San Diego"
"694","chula vista",NA,NA,5,NA,"San Diego"
"695","chula vista",NA,NA,8,NA,"San Diego"
"696","chula vista",NA,NA,1,2,"San Diego"
"697","chula vista",NA,NA,7,NA,"San Diego"
"698","chula vista",NA,NA,7,NA,"San Diego"
"699","chula vista",NA,NA,2,NA,"San Diego"
"700","citrus heights","2/1/2016",NA,2,NA,"Sacramento"
"701","citrus heights",NA,NA,1,NA,"Sacramento"
"702","citrus heights",NA,NA,1,NA,"Sacramento"
"703","citrus heights",NA,NA,2,NA,"Sacramento"
"704","citrus heights",NA,NA,1,1,"Sacramento"
"705","citrus heights",NA,NA,1,NA,"Sacramento"
"706","city of industry",NA,NA,32,NA,"Los Angeles"
"707","city of industry",NA,NA,18,NA,"Los Angeles"
"708","city of industry","3/15/2011",NA,2,NA,"Los Angeles"
"709","city of industry","6/1/2015",NA,4,NA,"Los Angeles"
"710","city of industry",NA,NA,NA,1,"Los Angeles"
"711","city of industry",NA,NA,18,NA,"Los Angeles"
"712","city of industry",NA,NA,29,NA,"Los Angeles"
"713","city of industry",NA,NA,18,NA,"Los Angeles"
"714","city of industry","3/15/2011",NA,1,NA,"Los Angeles"
"715","city of industry",NA,NA,12,NA,"Los Angeles"
"716","city of industry",NA,NA,2,NA,"Los Angeles"
"717","city of industry",NA,NA,4,NA,"Los Angeles"
"718","city of industry",NA,NA,2,NA,"Los Angeles"
"719","claremont",NA,NA,6,NA,"Los Angeles"
"720","claremont",NA,NA,2,NA,"Los Angeles"
"721","claremont",NA,NA,2,NA,"Los Angeles"
"722","claremont",NA,NA,2,NA,"Los Angeles"
"723","claremont",NA,NA,1,NA,"Los Angeles"
"724","claremont",NA,NA,1,NA,"Los Angeles"
"725","claremont",NA,NA,2,NA,"Los Angeles"
"726","claremont",NA,NA,2,NA,"Los Angeles"
"727","claremont",NA,NA,6,NA,"Los Angeles"
"728","clearlake oaks","5/1/2016",NA,3,NA,"Lake"
"729","clio","11/3/2020",NA,2,NA,"Plumas"
"730","cloverdale",NA,2,2,NA,"Sonoma"
"731","cloverdale",NA,NA,2,4,"Sonoma"
"732","clovis",NA,NA,2,NA,"Tulare"
"733","clovis",NA,NA,2,NA,"Fresno"
"734","clovis","6/26/2020",NA,10,NA,"Tulare"
"735","clovis","6/26/2020",NA,10,NA,"Fresno"
"736","clovis",NA,NA,1,NA,"Tulare"
"737","clovis",NA,NA,1,NA,"Fresno"
"738","clovis",NA,NA,2,NA,"Tulare"
"739","clovis",NA,NA,2,NA,"Fresno"
"740","clovis","3/15/2011",NA,1,NA,"Tulare"
"741","clovis","3/15/2011",NA,1,NA,"Fresno"
"742","clovis",NA,NA,4,NA,"Tulare"
"743","clovis",NA,NA,4,NA,"Fresno"
"744","clovis","3/27/2019",NA,10,NA,"Tulare"
"745","clovis","3/27/2019",NA,10,NA,"Fresno"
"746","clovis",NA,NA,4,NA,"Tulare"
"747","clovis",NA,NA,4,NA,"Fresno"
"748","clovis",NA,NA,4,NA,"Tulare"
"749","clovis",NA,NA,4,NA,"Fresno"
"750","clovis",NA,NA,2,2,"Tulare"
"751","clovis",NA,NA,2,2,"Fresno"
"752","clovis",NA,NA,NA,2,"Tulare"
"753","clovis",NA,NA,NA,2,"Fresno"
"754","clovis",NA,NA,2,NA,"Tulare"
"755","clovis",NA,NA,2,NA,"Fresno"
"756","clovis","3/15/2011",NA,1,NA,"Tulare"
"757","clovis","3/15/2011",NA,1,NA,"Fresno"
"758","clovis",NA,NA,NA,4,"Tulare"
"759","clovis",NA,NA,NA,4,"Fresno"
"760","clovis",NA,NA,10,NA,"Tulare"
"761","clovis",NA,NA,10,NA,"Fresno"
"762","clovis","4/1/2017",NA,2,NA,"Tulare"
"763","clovis","4/1/2017",NA,2,NA,"Fresno"
"764","clovis",NA,NA,6,NA,"Tulare"
"765","clovis",NA,NA,6,NA,"Fresno"
"766","clovis",NA,NA,3,NA,"Tulare"
"767","clovis",NA,NA,3,NA,"Fresno"
"768","clovis","8/1/2012",NA,1,NA,"Tulare"
"769","clovis","8/1/2012",NA,1,NA,"Fresno"
"770","coachella",NA,NA,2,NA,"Riverside"
"771","coachella",NA,NA,2,2,"Riverside"
"772","coalinga","1/1/2017",NA,1,NA,"Fresno"
"773","coalinga","5/18/2016",NA,NA,1,"Fresno"
"774","coalinga",NA,NA,2,NA,"Fresno"
"775","coalinga",NA,NA,NA,6,"Fresno"
"776","coalinga","1/1/2017",NA,1,NA,"Fresno"
"777","coalinga","6/1/2013",NA,NA,18,"Fresno"
"778","coalinga",NA,NA,2,6,"Fresno"
"779","coalinga",NA,NA,1,NA,"Fresno"
"780","coarsegold","11/1/2018",NA,2,NA,"Madera"
"781","colfax",NA,NA,NA,2,"Placer"
"782","colfax","8/28/2012",NA,2,1,"Placer"
"783","colfax",NA,NA,2,4,"Placer"
"784","colton","2/27/2013",NA,2,NA,"San Bernardino"
"785","colton","9/16/2019",NA,NA,1,"San Bernardino"
"786","colton",NA,NA,NA,6,"San Bernardino"
"787","colton","2/1/2017",NA,1,NA,"San Bernardino"
"788","colton","4/1/2015",NA,2,NA,"San Bernardino"
"789","colton",NA,NA,3,NA,"San Bernardino"
"790","colton",NA,NA,6,NA,"San Bernardino"
"791","colton",NA,NA,1,NA,"San Bernardino"
"792","colton","2/1/2017",NA,1,NA,"San Bernardino"
"793","colton",NA,NA,1,NA,"San Bernardino"
"794","colusa","3/1/2019",NA,12,NA,"Colusa"
"795","compton",NA,NA,NA,4,"Los Angeles"
"796","compton","9/1/2014",NA,2,NA,"Los Angeles"
"797","concord",NA,NA,2,NA,"Contra Costa"
"798","concord",NA,NA,4,NA,"Contra Costa"
"799","concord",NA,NA,2,NA,"Contra Costa"
"800","concord",NA,NA,4,NA,"Contra Costa"
"801","concord",NA,NA,4,NA,"Contra Costa"
"802","concord","1/20/2020",NA,2,NA,"Contra Costa"
"803","concord",NA,NA,1,3,"Contra Costa"
"804","concord",NA,NA,2,NA,"Contra Costa"
"805","concord","3/15/2011",NA,1,NA,"Contra Costa"
"806","concord","1/20/2020",NA,2,NA,"Contra Costa"
"807","concord",NA,NA,2,NA,"Contra Costa"
"808","concord","1/20/2020",NA,2,NA,"Contra Costa"
"809","concord",NA,NA,6,2,"Contra Costa"
"810","concord",NA,NA,1,NA,"Contra Costa"
"811","concord",NA,NA,3,NA,"Contra Costa"
"812","concord","7/23/2018",NA,NA,19,"Contra Costa"
"813","concord","5/8/2018",NA,2,NA,"Contra Costa"
"814","concord","1/26/2018",NA,2,NA,"Contra Costa"
"815","concord","3/15/2011",NA,1,NA,"Contra Costa"
"816","concord",NA,NA,2,NA,"Contra Costa"
"817","concord",NA,NA,6,NA,"Contra Costa"
"818","concord","1/15/2019",NA,4,NA,"Contra Costa"
"819","concord","11/3/2020",NA,1,NA,"Contra Costa"
"820","corning","10/31/2013",NA,NA,8,"Tehama"
"821","corning",NA,NA,NA,1,"Tehama"
"822","corona",NA,NA,1,NA,"Riverside"
"823","corona","9/30/2019",NA,NA,14,"Riverside"
"824","corona",NA,NA,6,NA,"Riverside"
"825","corona",NA,NA,NA,6,"Riverside"
"826","corona",NA,NA,NA,1,"Riverside"
"827","corona",NA,NA,2,NA,"Riverside"
"828","corona",NA,NA,4,NA,"Riverside"
"829","corona",NA,NA,NA,4,"Riverside"
"830","corona","11/1/2018",NA,3,NA,"Riverside"
"831","corona",NA,NA,3,NA,"Riverside"
"832","corona","5/1/2019",NA,2,NA,"Riverside"
"833","corona",NA,NA,NA,2,"Riverside"
"834","corona",NA,NA,NA,2,"Riverside"
"835","corona",NA,NA,1,NA,"Riverside"
"836","corona",NA,NA,NA,2,"Riverside"
"837","corona",NA,NA,NA,8,"Riverside"
"838","corona","11/1/2018",NA,4,NA,"Riverside"
"839","corona",NA,NA,6,NA,"Riverside"
"840","corona","8/15/2016",NA,4,NA,"Riverside"
"841","corona","2/1/2016",NA,4,NA,"Riverside"
"842","corona","3/15/2011",NA,2,1,"Riverside"
"843","corona","3/15/2011",NA,1,NA,"Riverside"
"844","corona","12/14/2020",NA,NA,4,"Riverside"
"845","corona",NA,NA,1,2,"Riverside"
"846","corona del mar","11/1/2016",NA,2,NA,"Orange"
"847","coronado","2/1/2019",NA,12,NA,"San Diego"
"848","coronado","3/1/2015",NA,6,NA,"San Diego"
"849","coronado","8/15/2016",NA,2,NA,"San Diego"
"850","coronado","9/1/2014",NA,5,NA,"San Diego"
"851","coronado",NA,NA,2,NA,"San Diego"
"852","coronado","5/1/2015",NA,3,NA,"San Diego"
"853","coronado",NA,NA,1,NA,"San Diego"
"854","coronado","4/1/2016",NA,5,NA,"San Diego"
"855","coronado",NA,NA,2,NA,"San Diego"
"856","corte madera","12/2/2016",NA,4,NA,"Marin"
"857","corte madera",NA,NA,NA,2,"Marin"
"858","corte madera","2/1/2019",NA,NA,10,"Marin"
"859","corte madera",NA,NA,2,NA,"Marin"
"860","corte madera",NA,NA,2,NA,"Marin"
"861","corte madera",NA,NA,2,NA,"Marin"
"862","costa mesa",NA,NA,4,NA,"Orange"
"863","costa mesa",NA,NA,16,NA,"Orange"
"864","costa mesa","3/15/2011",NA,1,NA,"Orange"
"865","costa mesa",NA,NA,4,NA,"Orange"
"866","costa mesa",NA,1,2,NA,"Orange"
"867","costa mesa",NA,NA,2,NA,"Orange"
"868","costa mesa",NA,NA,4,NA,"Orange"
"869","costa mesa",NA,NA,2,NA,"Orange"
"870","costa mesa",NA,NA,4,NA,"Orange"
"871","costa mesa",NA,1,6,NA,"Orange"
"872","costa mesa",NA,NA,8,2,"Orange"
"873","costa mesa","11/28/2016",NA,2,NA,"Orange"
"874","costa mesa","6/1/2015",NA,3,NA,"Orange"
"875","costa mesa","9/1/2015",NA,4,NA,"Orange"
"876","costa mesa","11/3/2020",NA,10,NA,"Orange"
"877","costa mesa",NA,NA,2,NA,"Orange"
"878","costa mesa","3/20/2013",NA,2,NA,"Orange"
"879","costa mesa","9/1/2017",NA,3,NA,"Orange"
"880","costa mesa","4/1/2019",NA,4,NA,"Orange"
"881","costa mesa",NA,NA,1,NA,"Orange"
"882","costa mesa","1/20/2020",NA,1,NA,"Orange"
"883","costa mesa",NA,NA,4,NA,"Orange"
"884","costa mesa","10/1/2016",NA,4,NA,"Orange"
"885","costa mesa",NA,NA,16,NA,"Orange"
"886","costa mesa",NA,NA,12,NA,"Orange"
"887","costa mesa",NA,NA,4,NA,"Orange"
"888","costa mesa",NA,NA,10,6,"Orange"
"889","costa mesa",NA,NA,2,NA,"Orange"
"890","costa mesa","3/15/2011",NA,2,NA,"Orange"
"891","costa mesa",NA,NA,8,NA,"Orange"
"892","costa mesa","4/20/2012",NA,2,NA,"Orange"
"893","costa mesa",NA,NA,4,NA,"Orange"
"894","costa mesa","4/20/2012",NA,4,NA,"Orange"
"895","costa mesa","11/1/2013",NA,4,NA,"Orange"
"896","cotati",NA,NA,3,NA,"Sonoma"
"897","cotati",NA,NA,NA,1,"Sonoma"
"898","cotati",NA,NA,2,NA,"Sonoma"
"899","covina",NA,NA,2,NA,"Los Angeles"
"900","covina",NA,NA,2,NA,"Los Angeles"
"901","covina",NA,NA,4,NA,"Los Angeles"
"902","covina",NA,NA,4,NA,"Los Angeles"
"903","covina","11/16/2020",NA,4,NA,"Los Angeles"
"904","crescent city","11/1/2018",NA,6,NA,"Del Norte"
"905","crescent city",NA,NA,2,4,"Del Norte"
"906","crescent city","9/1/2016",NA,NA,6,"Del Norte"
"907","crescent city",NA,NA,NA,4,"Del Norte"
"908","creston","11/1/2018",NA,3,NA,"San Luis Obispo"
"909","culver city",NA,NA,NA,3,"Los Angeles"
"910","culver city",NA,NA,9,NA,"Los Angeles"
"911","culver city",NA,NA,10,NA,"Los Angeles"
"912","culver city",NA,NA,11,NA,"Los Angeles"
"913","culver city",NA,NA,2,2,"Los Angeles"
"914","culver city",NA,NA,11,NA,"Los Angeles"
"915","culver city",NA,NA,10,NA,"Los Angeles"
"916","culver city","5/30/2017",NA,3,NA,"Los Angeles"
"917","culver city",NA,NA,10,NA,"Los Angeles"
"918","culver city",NA,NA,1,NA,"Los Angeles"
"919","culver city",NA,NA,1,NA,"Los Angeles"
"920","culver city",NA,NA,2,NA,"Los Angeles"
"921","culver city",NA,NA,1,NA,"Los Angeles"
"922","culver city","1/1/2015",NA,NA,16,"Los Angeles"
"923","culver city",NA,NA,2,NA,"Los Angeles"
"924","culver city",NA,NA,1,NA,"Los Angeles"
"925","culver city",NA,NA,1,NA,"Los Angeles"
"926","culver city",NA,NA,2,NA,"Los Angeles"
"927","culver city",NA,NA,10,NA,"Los Angeles"
"928","culver city",NA,NA,1,2,"Los Angeles"
"929","culver city",NA,NA,NA,3,"Los Angeles"
"930","culver city","12/31/2019",NA,2,NA,"Los Angeles"
"931","culver city",NA,NA,8,NA,"Los Angeles"
"932","culver city",NA,NA,8,NA,"Los Angeles"
"933","culver city",NA,NA,1,NA,"Los Angeles"
"934","culver city",NA,NA,15,NA,"Los Angeles"
"935","culver city",NA,NA,14,NA,"Los Angeles"
"936","culver city",NA,NA,2,NA,"Los Angeles"
"937","culver city",NA,NA,2,NA,"Los Angeles"
"938","culver city",NA,NA,2,NA,"Los Angeles"
"939","culver city",NA,NA,2,NA,"Los Angeles"
"940","culver city",NA,NA,2,NA,"Los Angeles"
"941","culver city",NA,NA,12,NA,"Los Angeles"
"942","culver city",NA,NA,8,NA,"Los Angeles"
"943","cupertino",NA,NA,2,NA,"Santa Clara"
"944","cupertino",NA,NA,2,NA,"Santa Clara"
"945","cupertino","7/23/2018",NA,NA,10,"Santa Clara"
"946","cupertino","10/1/2016",NA,3,NA,"Santa Clara"
"947","cupertino",NA,NA,17,NA,"Santa Clara"
"948","cupertino",NA,NA,2,NA,"Santa Clara"
"949","cupertino",NA,NA,20,NA,"Santa Clara"
"950","cupertino","11/15/2017",NA,2,NA,"Santa Clara"
"951","cupertino","12/24/2018",NA,2,NA,"Santa Clara"
"952","cupertino",NA,NA,2,NA,"Santa Clara"
"953","cupertino",NA,NA,2,2,"Santa Clara"
"954","cupertino","11/16/2020",NA,NA,28,"Santa Clara"
"955","cupertino",NA,NA,10,NA,"Santa Clara"
"956","cupertino","7/1/2015",NA,2,NA,"Santa Clara"
"957","cupertino",NA,NA,4,NA,"Santa Clara"
"958","cupertino","9/1/2019",NA,8,NA,"Santa Clara"
"959","cupertino","8/31/2020",NA,15,NA,"Santa Clara"
"960","cupertino",NA,NA,1,2,"Santa Clara"
"961","cupertino",NA,NA,2,NA,"Santa Clara"
"962","cupertino","1/1/2020",NA,17,NA,"Santa Clara"
"963","cupertino","2/1/2016",NA,2,NA,"Santa Clara"
"964","cupertino",NA,NA,2,NA,"Santa Clara"
"965","cupertino",NA,NA,1,2,"Santa Clara"
"966","cypress",NA,NA,2,NA,"Orange"
"967","cypress",NA,NA,6,NA,"Orange"
"968","daly city",NA,NA,1,NA,"San Mateo"
"969","daly city",NA,NA,4,NA,"San Mateo"
"970","daly city",NA,NA,2,NA,"San Mateo"
"971","daly city","10/27/2017",NA,2,NA,"San Mateo"
"972","daly city",NA,NA,1,NA,"San Mateo"
"973","daly city","1/20/2020",NA,4,NA,"San Mateo"
"974","daly city",NA,NA,1,2,"San Mateo"
"975","daly city","10/1/2018",NA,NA,40,"San Mateo"
"976","daly city","1/20/2020",NA,4,NA,"San Mateo"
"977","daly city",NA,NA,1,2,"San Mateo"
"978","dana point","7/1/2015",NA,3,NA,"Orange"
"979","dana point","5/1/2016",NA,3,NA,"Orange"
"980","dana point","4/1/2015",NA,2,NA,"Orange"
"981","danville",NA,NA,2,NA,"Contra Costa"
"982","danville",NA,NA,NA,2,"Contra Costa"
"983","danville",NA,NA,2,NA,"Contra Costa"
"984","danville",NA,NA,2,NA,"Contra Costa"
"985","danville",NA,NA,2,NA,"Contra Costa"
"986","danville","1/1/2016",NA,2,NA,"Contra Costa"
"987","danville",NA,NA,2,NA,"Contra Costa"
"988","danville","4/27/2017",NA,4,NA,"Contra Costa"
"989","danville","5/12/2014",NA,2,NA,"Contra Costa"
"990","davis","12/1/2008",1,1,NA,"Yolo"
"991","davis",NA,NA,1,2,"Yolo"
"992","davis","12/1/2008",1,2,NA,"Yolo"
"993","davis",NA,NA,2,NA,"Yolo"
"994","davis","4/1/2016",NA,2,NA,"Yolo"
"995","davis","12/1/2008",2,10,NA,"Yolo"
"996","davis",NA,NA,7,NA,"Yolo"
"997","davis",NA,NA,5,NA,"Yolo"
"998","davis","12/1/2008",2,16,NA,"Yolo"
"999","davis","3/6/2013",NA,8,NA,"Yolo"
"1000","davis","1/25/2013",NA,2,NA,"Yolo"
"1001","davis",NA,NA,3,NA,"Yolo"
